                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     17,                0.71016,                 1.6326,                0.56491,                0.94014,                 0.4052,                0.19659,                0.20163,                0.13099,                0.37249,                0.15496,                0.15312,                0.07946,                 1.3325,                 2.8604,                 1.2612,                 1.2001,               0.009472,               0.009472,               0.009472
                     18,                0.70536,                 1.6254,                0.56096,                0.93823,                0.41179,                 0.1991,                0.20204,                0.13138,                 0.3834,                0.15539,                0.15382,                0.07949,                 1.3313,                 2.8577,                  1.259,                 1.1968,               0.009439,               0.009439,               0.009439
                     19,                0.70024,                 1.6142,                 0.5566,                0.93717,                0.38408,                 0.1991,                0.20119,                0.13078,                0.34939,                0.15584,                0.15213,                0.07876,                 1.3271,                 2.8537,                 1.2511,                 1.1924,               0.009406,               0.009406,               0.009406
                     82,                0.59621,                    1.4,                0.46944,                0.90288,                0.40294,                0.21871,                0.22324,                0.14751,                0.37114,                0.17241,                0.17189,                0.08944,                 1.2678,                 2.7543,                 1.1692,                 1.1531,               0.007327,               0.007327,               0.007327
                     83,                0.60741,                 1.4253,                 0.4781,                0.90561,                0.40633,                0.21786,                0.22319,                0.14753,                0.37151,                0.17253,                0.17198,                0.08932,                 1.2678,                 2.7544,                 1.1691,                  1.153,               0.007294,               0.007294,               0.007294
                     84,                0.60996,                 1.4262,                0.48037,                 0.9062,                0.40524,                0.21839,                0.22322,                0.14753,                0.37264,                0.17258,                0.17201,                0.08929,                 1.2677,                 2.7539,                  1.169,                  1.153,               0.007261,               0.007261,               0.007261
                     85,                0.60778,                 1.4226,                 0.4797,                0.90603,                0.40595,                0.21786,                0.22321,                0.14751,                0.37255,                0.17238,                0.17195,                 0.0894,                 1.2676,                 2.7537,                 1.1689,                 1.1529,               0.007228,               0.007228,               0.007228
                     86,                0.61025,                 1.4254,                0.47947,                 0.9062,                0.40414,                0.21829,                0.22308,                0.14758,                0.37324,                0.17252,                0.17187,                0.08937,                 1.2676,                 2.7537,                 1.1689,                 1.1529,               0.007195,               0.007195,               0.007195
                     87,                  0.609,                 1.4255,                 0.4801,                0.90661,                0.40439,                0.21846,                0.22316,                 0.1477,                0.37385,                0.17253,                  0.172,                0.08936,                 1.2676,                 2.7535,                 1.1688,                 1.1527,               0.007162,               0.007162,               0.007162
                     88,                0.60949,                 1.4247,                0.47995,                0.90549,                0.40461,                0.21854,                 0.2232,                0.14766,                0.37234,                0.17256,                0.17189,                0.08938,                 1.2675,                 2.7533,                 1.1687,                 1.1526,               0.007129,               0.007129,               0.007129
                     89,                0.60789,                 1.4203,                0.47882,                0.90587,                0.39666,                0.21868,                0.22334,                0.14778,                0.37202,                0.17363,                0.17227,                0.08941,                 1.2672,                 2.7529,                 1.1686,                 1.1525,               0.007096,               0.007096,               0.007096
                     90,                0.60851,                 1.4236,                0.47963,                0.90597,                0.39621,                0.21926,                0.22351,                0.14793,                0.37359,                0.17321,                0.17243,                0.08956,                 1.2671,                  2.753,                 1.1683,                 1.1524,               0.007063,               0.007063,               0.007063
                     91,                0.60811,                 1.4209,                0.47919,                0.90599,                0.39688,                0.21954,                0.22362,                0.14809,                0.37369,                0.17321,                0.17273,                0.08971,                 1.2671,                 2.7529,                 1.1681,                 1.1523,                0.00703,                0.00703,                0.00703
                     92,                0.60649,                 1.4191,                0.47818,                0.90618,                0.39686,                0.21947,                0.22351,                0.14789,                0.37439,                0.17345,                0.17257,                0.08972,                  1.267,                 2.7528,                  1.168,                 1.1523,               0.006997,               0.006997,               0.006997
                     93,                0.60565,                  1.413,                0.47614,                0.90511,                0.39763,                0.21893,                 0.2235,                0.14792,                0.37579,                0.17322,                0.17264,                 0.0897,                 1.2668,                 2.7525,                 1.1678,                 1.1521,               0.006964,               0.006964,               0.006964
                     94,                 0.6059,                 1.4151,                0.47699,                 0.9053,                0.39805,                0.21906,                0.22365,                0.14805,                0.37556,                0.17307,                0.17274,                0.08988,                 1.2666,                 2.7523,                 1.1677,                  1.152,               0.006931,               0.006931,               0.006931
                     95,                0.60338,                 1.4069,                0.47448,                0.90416,                0.39789,                0.21925,                0.22369,                0.14802,                0.37709,                0.17359,                0.17278,                0.08992,                 1.2665,                 2.7519,                 1.1675,                 1.1519,               0.006898,               0.006898,               0.006898
                     96,                0.60528,                 1.4161,                0.47678,                0.90532,                0.39725,                0.21928,                 0.2239,                0.14811,                0.37596,                 0.1735,                0.17293,                0.09003,                 1.2663,                 2.7513,                 1.1672,                 1.1518,               0.006865,               0.006865,               0.006865
                     97,                0.60322,                 1.4109,                0.47553,                0.90461,                 0.3964,                0.21895,                 0.2239,                0.14819,                0.37553,                0.17406,                0.17302,                0.09013,                 1.2662,                 2.7508,                 1.1671,                 1.1518,               0.006832,               0.006832,               0.006832
                     98,                0.60178,                 1.4055,                0.47341,                0.90332,                0.39499,                 0.2192,                0.22389,                0.14812,                0.37392,                0.17516,                 0.1732,                0.09024,                  1.266,                 2.7508,                 1.1669,                 1.1517,               0.006799,               0.006799,               0.006799
                     99,                0.60279,                 1.4083,                0.47474,                0.90377,                0.39504,                0.21936,                0.22405,                0.14818,                0.38351,                0.17503,                0.17322,                0.09017,                 1.2661,                 2.7503,                 1.1669,                 1.1517,               0.006766,               0.006766,               0.006766
                    100,                0.60168,                 1.4052,                0.47364,                0.90381,                0.39444,                0.21965,                0.22412,                0.14822,                0.38506,                0.17403,                0.17316,                0.09019,                  1.266,                 2.7502,                 1.1667,                 1.1516,               0.006733,               0.006733,               0.006733
                    101,                 0.6004,                 1.4028,                0.47236,                0.90314,                0.39362,                 0.2197,                0.22411,                0.14825,                0.37258,                0.17507,                 0.1729,                 0.0901,                 1.2657,                 2.7499,                 1.1665,                 1.1514,                 0.0067,                 0.0067,                 0.0067
                    102,                0.59911,                 1.3988,                0.47154,                0.90286,                0.39277,                0.21974,                0.22409,                0.14832,                0.38135,                0.17451,                0.17307,                0.09011,                 1.2657,                 2.7498,                 1.1664,                 1.1514,               0.006667,               0.006667,               0.006667
                    103,                 0.5992,                 1.4032,                0.47164,                0.90314,                0.39434,                0.21989,                0.22425,                0.14836,                0.37289,                0.17503,                0.17334,                0.09022,                 1.2656,                 2.7496,                 1.1662,                 1.1513,               0.006634,               0.006634,               0.006634
                    104,                0.59902,                 1.4009,                0.47136,                0.90199,                0.39342,                 0.2197,                0.22432,                0.14831,                0.37094,                0.17558,                0.17339,                0.09014,                 1.2656,                 2.7496,                 1.1662,                 1.1511,               0.006601,               0.006601,               0.006601
                    105,                0.59809,                 1.3992,                0.47019,                0.90224,                0.39701,                 0.2196,                0.22455,                0.14858,                0.37926,                0.17508,                0.17329,                0.09019,                 1.2655,                 2.7491,                 1.1661,                 1.1511,               0.006568,               0.006568,               0.006568
                    106,                 0.5964,                  1.395,                  0.469,                0.90253,                0.39617,                 0.2196,                0.22451,                0.14854,                0.36907,                0.17534,                 0.1732,                0.09027,                 1.2653,                 2.7488,                 1.1659,                 1.1509,               0.006535,               0.006535,               0.006535
                    107,                0.59779,                 1.3981,                0.47032,                0.90294,                0.39537,                0.21969,                0.22449,                0.14842,                0.36753,                0.17581,                0.17321,                0.09021,                 1.2653,                 2.7485,                 1.1657,                 1.1508,               0.006502,               0.006502,               0.006502
                    108,                0.59791,                 1.3984,                0.47004,                0.90223,                0.39158,                0.21995,                0.22447,                0.14841,                0.36483,                0.17602,                0.17346,                0.09029,                  1.265,                 2.7484,                 1.1655,                 1.1506,               0.006469,               0.006469,               0.006469
                    109,                0.59607,                 1.3948,                0.46855,                 0.9019,                0.39228,                0.21958,                0.22482,                0.14876,                 0.3652,                0.17637,                0.17348,                0.09028,                 1.2649,                 2.7481,                 1.1652,                 1.1505,               0.006436,               0.006436,               0.006436
                    110,                0.59668,                  1.396,                0.46962,                0.90208,                 0.3915,                0.21936,                0.22496,                0.14879,                0.37549,                0.17544,                0.17337,                0.09036,                 1.2648,                  2.748,                  1.165,                 1.1505,               0.006403,               0.006403,               0.006403
                    111,                0.59577,                 1.3935,                0.46888,                0.90126,                0.39003,                0.21982,                0.22492,                0.14878,                0.36762,                0.17558,                0.17354,                0.09038,                 1.2645,                 2.7477,                 1.1648,                 1.1503,                0.00637,                0.00637,                0.00637
                    112,                0.59439,                 1.3907,                0.46758,                0.90149,                0.38851,                0.22019,                0.22474,                0.14883,                0.35935,                0.17602,                0.17354,                0.09046,                 1.2644,                 2.7476,                 1.1648,                 1.1502,               0.006337,               0.006337,               0.006337
                    113,                0.59519,                 1.3944,                0.46812,                0.90124,                0.38996,                0.22003,                 0.2251,                 0.1489,                0.38198,                0.17384,                0.17371,                0.09063,                 1.2644,                  2.747,                 1.1646,                 1.1501,               0.006304,               0.006304,               0.006304
                    114,                0.59371,                 1.3889,                 0.4669,                0.90038,                0.39033,                 0.2203,                0.22518,                0.14891,                0.36867,                0.17552,                0.17412,                 0.0907,                 1.2643,                 2.7468,                 1.1643,                   1.15,               0.006271,               0.006271,               0.006271
                    115,                 0.5943,                 1.3924,                0.46749,                0.90122,                0.39012,                0.22069,                 0.2255,                0.14902,                0.37008,                0.17471,                0.17426,                0.09081,                 1.2641,                 2.7463,                 1.1642,                 1.1498,               0.006238,               0.006238,               0.006238
                    116,                0.59543,                 1.3935,                0.46815,                0.90192,                0.38951,                0.22086,                0.22544,                  0.149,                 0.3705,                0.17522,                0.17433,                0.09087,                  1.264,                 2.7462,                  1.164,                 1.1497,               0.006205,               0.006205,               0.006205
                    117,                0.59095,                 1.3829,                0.46419,                0.89995,                0.38776,                0.22144,                0.22547,                0.14905,                0.37967,                  0.175,                0.17414,                0.09088,                 1.2638,                  2.746,                 1.1639,                 1.1495,               0.006172,               0.006172,               0.006172
                    118,                0.59117,                 1.3849,                0.46482,                0.89991,                0.39491,                0.22129,                0.22566,                0.14915,                 0.3795,                  0.175,                0.17422,                0.09091,                 1.2637,                 2.7456,                 1.1636,                 1.1493,               0.006139,               0.006139,               0.006139
                    119,                0.59042,                 1.3822,                0.46439,                 0.8997,                 0.3957,                0.22193,                0.22567,                0.14914,                  0.379,                0.17552,                0.17438,                0.09088,                 1.2635,                 2.7453,                 1.1635,                 1.1491,               0.006106,               0.006106,               0.006106
                    120,                0.58986,                 1.3795,                0.46371,                0.89955,                0.39645,                0.22222,                0.22588,                 0.1492,                0.38693,                0.17598,                0.17445,                0.09095,                 1.2635,                 2.7453,                 1.1632,                  1.149,               0.006073,               0.006073,               0.006073
                    121,                0.59145,                 1.3831,                0.46501,                0.90041,                0.39774,                0.22199,                0.22593,                 0.1493,                0.38688,                 0.1758,                0.17446,                0.09098,                 1.2633,                 2.7449,                  1.163,                 1.1488,                0.00604,                0.00604,                0.00604
                    122,                0.58853,                 1.3794,                 0.4633,                0.89946,                0.39444,                0.22305,                0.22611,                0.14937,                0.38695,                0.17614,                0.17446,                  0.091,                 1.2631,                 2.7448,                 1.1628,                 1.1486,               0.006007,               0.006007,               0.006007
                    123,                0.59124,                 1.3852,                0.46498,                0.90055,                0.39415,                 0.2231,                0.22616,                0.14945,                0.38901,                0.17585,                0.17472,                0.09117,                 1.2631,                 2.7441,                 1.1625,                 1.1484,               0.005974,               0.005974,               0.005974
                    124,                0.58872,                 1.3791,                 0.4628,                0.89918,                0.39349,                0.22285,                0.22636,                 0.1495,                0.38694,                 0.1766,                0.17474,                0.09113,                 1.2629,                  2.744,                 1.1624,                 1.1481,               0.005941,               0.005941,               0.005941
                    125,                0.59022,                 1.3834,                0.46474,                0.89992,                0.39537,                 0.2226,                0.22627,                0.14955,                0.38734,                0.17601,                0.17453,                0.09112,                 1.2629,                 2.7438,                 1.1623,                 1.1479,               0.005908,               0.005908,               0.005908
                    126,                0.58846,                 1.3784,                0.46231,                0.89949,                0.39836,                0.22317,                0.22626,                 0.1495,                0.38783,                0.17625,                0.17478,                0.09111,                 1.2627,                 2.7434,                 1.1621,                 1.1478,               0.005875,               0.005875,               0.005875
                    127,                0.58801,                 1.3797,                0.46274,                0.89891,                0.39727,                0.22327,                0.22621,                0.14951,                0.38751,                0.17636,                0.17472,                0.09109,                 1.2627,                 2.7432,                 1.1617,                 1.1476,               0.005842,               0.005842,               0.005842
                    128,                0.58758,                 1.3753,                0.46168,                0.89909,                0.39566,                 0.2234,                0.22617,                0.14948,                0.38578,                0.17638,                 0.1745,                0.09101,                 1.2626,                 2.7428,                 1.1616,                 1.1476,               0.005809,               0.005809,               0.005809
                    129,                0.58787,                 1.3779,                 0.4623,                0.89925,                0.39704,                 0.2236,                0.22654,                0.14961,                0.38806,                0.17666,                0.17486,                0.09122,                 1.2624,                 2.7424,                 1.1613,                 1.1474,               0.005776,               0.005776,               0.005776
                    130,                0.58589,                 1.3711,                0.46064,                0.89808,                0.39602,                0.22366,                0.22654,                0.14968,                0.39013,                0.17616,                0.17495,                0.09129,                 1.2624,                 2.7422,                  1.161,                 1.1472,               0.005743,               0.005743,               0.005743
                    131,                0.58714,                 1.3768,                0.46186,                0.89911,                0.39696,                0.22342,                0.22666,                0.14975,                0.38542,                0.17686,                0.17488,                0.09132,                 1.2621,                 2.7419,                 1.1606,                 1.1471,                0.00571,                0.00571,                0.00571
                    132,                0.58679,                 1.3751,                0.46184,                0.89919,                0.39533,                0.22373,                0.22657,                0.14971,                0.38552,                0.17733,                0.17517,                0.09135,                  1.262,                 2.7415,                 1.1604,                 1.1469,               0.005677,               0.005677,               0.005677
                    133,                0.58548,                 1.3708,                 0.4595,                0.89804,                 0.3941,                0.22417,                0.22677,                0.14985,                 0.3875,                0.17765,                0.17531,                0.09138,                 1.2619,                 2.7411,                 1.1602,                 1.1468,               0.005644,               0.005644,               0.005644
                    134,                0.58459,                 1.3702,                0.45911,                0.89858,                0.39593,                0.22394,                0.22693,                0.14992,                  0.375,                0.17814,                0.17508,                0.09135,                 1.2618,                 2.7406,                 1.1598,                 1.1466,               0.005611,               0.005611,               0.005611
                    135,                 0.5849,                  1.371,                0.45961,                0.89824,                0.39359,                0.22476,                0.22706,                0.14998,                0.39096,                0.17643,                0.17517,                0.09135,                 1.2616,                 2.7402,                 1.1597,                 1.1464,               0.005578,               0.005578,               0.005578
                    136,                0.58471,                 1.3685,                0.45904,                0.89776,                 0.3961,                0.22428,                0.22699,                0.15002,                0.37811,                0.17782,                0.17518,                0.09135,                 1.2616,                 2.7401,                 1.1594,                 1.1463,               0.005545,               0.005545,               0.005545
                    137,                0.58431,                   1.37,                0.45942,                0.89775,                0.39254,                0.22394,                0.22715,                0.15007,                0.37737,                0.17779,                0.17505,                 0.0913,                 1.2615,                 2.7399,                 1.1592,                 1.1461,               0.005512,               0.005512,               0.005512
                    138,                0.58365,                 1.3678,                0.45843,                0.89746,                0.39105,                 0.2243,                0.22706,                0.15009,                0.38628,                0.17811,                0.17521,                0.09143,                 1.2613,                 2.7395,                  1.159,                 1.1459,               0.005479,               0.005479,               0.005479
                    139,                0.58333,                 1.3666,                0.45905,                0.89803,                0.39185,                0.22465,                0.22701,                0.15009,                0.38413,                0.17791,                0.17491,                0.09132,                 1.2611,                 2.7391,                 1.1587,                 1.1458,               0.005446,               0.005446,               0.005446
                    140,                0.57954,                 1.3578,                0.45533,                0.89639,                0.39213,                0.22486,                0.22714,                0.15017,                0.38324,                0.17839,                0.17502,                 0.0914,                 1.2612,                 2.7392,                 1.1584,                 1.1456,               0.005413,               0.005413,               0.005413
                    141,                0.58333,                  1.365,                0.45786,                0.89762,                0.39297,                 0.2247,                0.22725,                0.15032,                0.38472,                0.17797,                0.17511,                0.09151,                 1.2609,                 2.7389,                 1.1581,                 1.1455,                0.00538,                0.00538,                0.00538
                    142,                0.58161,                 1.3628,                0.45694,                0.89677,                0.39248,                0.22522,                0.22739,                0.15047,                0.38571,                0.17737,                0.17522,                0.09155,                 1.2609,                 2.7384,                 1.1578,                 1.1453,               0.005347,               0.005347,               0.005347
                    143,                0.58117,                 1.3627,                0.45637,                 0.8969,                 0.3918,                0.22557,                0.22743,                0.15058,                0.38453,                0.17767,                0.17526,                0.09169,                 1.2607,                 2.7384,                 1.1576,                 1.1451,               0.005314,               0.005314,               0.005314
                    144,                0.58068,                 1.3607,                0.45602,                 0.8962,                0.39374,                0.22502,                0.22751,                 0.1506,                0.38497,                0.17797,                0.17539,                0.09167,                 1.2605,                 2.7381,                 1.1575,                 1.1448,               0.005281,               0.005281,               0.005281
                    145,                0.58173,                 1.3631,                0.45661,                  0.897,                0.39405,                0.22519,                0.22767,                0.15067,                0.38498,                0.17794,                0.17526,                0.09164,                 1.2603,                 2.7379,                 1.1572,                 1.1447,               0.005248,               0.005248,               0.005248
                    146,                0.58224,                 1.3625,                0.45698,                0.89689,                0.39559,                0.22473,                0.22783,                0.15078,                0.37638,                0.17777,                 0.1754,                0.09175,                 1.2602,                 2.7375,                 1.1568,                 1.1445,               0.005215,               0.005215,               0.005215
                    147,                  0.581,                 1.3627,                0.45639,                0.89754,                0.39558,                0.22448,                0.22818,                0.15097,                0.38005,                0.17777,                0.17572,                0.09186,                 1.2601,                  2.737,                 1.1566,                 1.1444,               0.005182,               0.005182,               0.005182
                    148,                0.57833,                 1.3565,                0.45411,                0.89629,                0.39768,                 0.2235,                0.22804,                0.15094,                0.37892,                0.17847,                0.17567,                0.09179,                 1.2599,                 2.7367,                 1.1566,                 1.1442,               0.005149,               0.005149,               0.005149
                    149,                0.57815,                 1.3548,                0.45461,                0.89649,                0.39866,                0.22357,                0.22809,                0.15104,                0.37831,                0.17911,                0.17591,                0.09183,                 1.2598,                 2.7362,                 1.1564,                  1.144,               0.005116,               0.005116,               0.005116
                    150,                 0.5778,                 1.3566,                0.45449,                0.89646,                0.39707,                0.22358,                  0.228,                0.15104,                0.37683,                  0.179,                0.17603,                0.09188,                 1.2596,                 2.7361,                  1.156,                 1.1439,               0.005083,               0.005083,               0.005083
                    151,                0.57833,                 1.3555,                0.45397,                0.89573,                0.40575,                0.22331,                0.22798,                0.15108,                0.37608,                0.17925,                0.17582,                0.09182,                 1.2593,                 2.7359,                 1.1559,                 1.1436,                0.00505,                0.00505,                0.00505
                    152,                0.57704,                 1.3519,                0.45297,                0.89553,                0.40661,                0.22332,                0.22816,                0.15117,                0.36636,                0.17966,                0.17604,                0.09188,                 1.2593,                 2.7359,                 1.1557,                 1.1434,               0.005017,               0.005017,               0.005017
                    153,                0.57789,                 1.3541,                0.45378,                0.89649,                0.40713,                 0.2233,                0.22814,                0.15124,                0.36851,                0.17968,                0.17604,                0.09186,                 1.2591,                 2.7357,                 1.1554,                 1.1432,               0.004984,               0.004984,               0.004984
                    154,                 0.5793,                 1.3587,                0.45584,                0.89684,                0.41684,                0.22289,                0.22824,                0.15129,                0.37929,                 0.1793,                0.17619,                0.09197,                  1.259,                 2.7353,                 1.1552,                  1.143,               0.004951,               0.004951,               0.004951
                    155,                0.57693,                 1.3546,                0.45376,                0.89582,                 0.4177,                0.22268,                0.22836,                0.15129,                0.37791,                0.17932,                0.17607,                0.09192,                 1.2588,                 2.7351,                 1.1549,                 1.1428,               0.004918,               0.004918,               0.004918
                    156,                0.57555,                 1.3513,                0.45176,                0.89502,                 0.4171,                0.22247,                0.22831,                0.15124,                0.37735,                0.17895,                0.17587,                0.09186,                 1.2586,                 2.7349,                 1.1549,                 1.1425,               0.004885,               0.004885,               0.004885
                    157,                0.57561,                 1.3525,                  0.452,                0.89488,                0.41651,                 0.2227,                0.22825,                0.15128,                0.37783,                 0.1792,                0.17615,                0.09198,                 1.2585,                 2.7348,                 1.1546,                 1.1423,               0.004852,               0.004852,               0.004852
                    158,                0.57447,                 1.3499,                0.45151,                  0.895,                0.41706,                0.22276,                0.22852,                0.15141,                0.37565,                0.17963,                0.17613,                0.09195,                 1.2585,                 2.7346,                 1.1544,                 1.1422,               0.004819,               0.004819,               0.004819
                    159,                0.57439,                 1.3501,                0.45108,                0.89487,                  0.418,                0.22265,                0.22854,                0.15143,                0.37774,                0.17934,                0.17618,                0.09215,                 1.2584,                 2.7342,                 1.1544,                  1.142,               0.004786,               0.004786,               0.004786
                    160,                0.57464,                 1.3505,                0.45165,                0.89515,                0.42128,                0.22205,                0.22862,                0.15153,                0.37822,                0.17939,                0.17633,                 0.0922,                 1.2583,                  2.734,                 1.1541,                 1.1418,               0.004753,               0.004753,               0.004753
                    161,                0.57191,                 1.3428,                0.44911,                0.89433,                0.41999,                0.22258,                0.22888,                0.15162,                0.38004,                0.17898,                0.17632,                0.09228,                 1.2582,                 2.7338,                 1.1538,                 1.1416,                0.00472,                0.00472,                0.00472
                    162,                 0.5745,                 1.3531,                 0.4509,                 0.8953,                 0.4187,                0.22313,                0.22875,                0.15148,                 0.3803,                0.17937,                0.17619,                0.09216,                 1.2581,                 2.7334,                 1.1535,                 1.1414,               0.004687,               0.004687,               0.004687
                    163,                0.57186,                 1.3421,                0.44916,                0.89386,                 0.4193,                0.22313,                 0.2289,                0.15156,                0.38057,                0.17935,                0.17619,                0.09215,                 1.2579,                 2.7335,                 1.1533,                 1.1412,               0.004654,               0.004654,               0.004654
                    164,                0.57174,                 1.3434,                0.44869,                0.89401,                0.42076,                0.22275,                0.22897,                0.15169,                0.37982,                0.17911,                0.17638,                0.09227,                 1.2577,                 2.7328,                 1.1531,                  1.141,               0.004621,               0.004621,               0.004621
                    165,                0.57324,                 1.3479,                0.45042,                 0.8946,                0.42064,                0.22275,                0.22883,                0.15173,                0.38006,                0.17919,                0.17656,                0.09232,                 1.2576,                 2.7325,                  1.153,                 1.1409,               0.004588,               0.004588,               0.004588
                    166,                 0.5719,                 1.3426,                0.44895,                0.89418,                0.42101,                0.22293,                0.22905,                0.15178,                0.38968,                0.17902,                0.17662,                0.09235,                 1.2575,                 2.7324,                 1.1528,                 1.1407,               0.004555,               0.004555,               0.004555
                    167,                 0.5722,                  1.344,                0.44862,                 0.8938,                 0.4229,                0.22208,                0.22884,                0.15167,                0.37977,                0.17905,                0.17629,                0.09219,                 1.2575,                 2.7322,                 1.1528,                 1.1406,               0.004522,               0.004522,               0.004522
                    168,                0.57319,                 1.3476,                0.45054,                0.89482,                0.42326,                 0.2221,                0.22906,                0.15191,                 0.3814,                0.17881,                0.17678,                0.09242,                 1.2573,                 2.7319,                 1.1524,                 1.1404,               0.004489,               0.004489,               0.004489
                    169,                 0.5725,                 1.3469,                0.44989,                0.89455,                0.42279,                0.22233,                0.22913,                0.15179,                0.38312,                0.17849,                0.17692,                0.09236,                 1.2573,                 2.7317,                 1.1523,                 1.1403,               0.004456,               0.004456,               0.004456
                    170,                0.56928,                 1.3388,                0.44734,                0.89302,                  0.424,                0.22197,                0.22924,                0.15178,                0.38279,                0.17842,                0.17703,                0.09241,                 1.2573,                 2.7315,                 1.1521,                 1.1401,               0.004423,               0.004423,               0.004423
                    171,                0.56715,                 1.3324,                0.44569,                0.89265,                0.42275,                 0.2224,                0.22938,                0.15194,                0.38307,                 0.1783,                0.17714,                 0.0926,                 1.2572,                 2.7314,                 1.1519,                 1.1399,                0.00439,                0.00439,                0.00439
                    172,                0.56828,                 1.3389,                0.44733,                 0.8937,                0.42368,                0.22184,                 0.2294,                0.15215,                0.40054,                0.17805,                0.17723,                0.09261,                 1.2571,                 2.7312,                 1.1517,                 1.1397,               0.004357,               0.004357,               0.004357
                    173,                0.56742,                 1.3335,                0.44528,                0.89265,                0.43085,                0.22209,                0.22938,                0.15214,                0.40863,                0.17854,                0.17728,                0.09266,                 1.2569,                 2.7309,                 1.1515,                 1.1396,               0.004324,               0.004324,               0.004324
                    174,                 0.5645,                 1.3278,                0.44339,                0.89204,                0.43045,                0.22196,                0.22939,                0.15218,                0.40887,                0.17821,                0.17725,                0.09269,                 1.2569,                 2.7305,                 1.1512,                 1.1395,               0.004291,               0.004291,               0.004291
                    175,                0.56622,                 1.3314,                0.44398,                0.89205,                0.42997,                0.22232,                 0.2295,                0.15226,                0.40862,                0.17829,                0.17743,                0.09268,                 1.2568,                 2.7304,                  1.151,                 1.1393,               0.004258,               0.004258,               0.004258
                    176,                0.56741,                 1.3344,                0.44577,                0.89238,                0.42879,                0.22316,                0.22982,                 0.1524,                0.40784,                0.17852,                0.17738,                0.09268,                 1.2567,                 2.7303,                 1.1507,                 1.1392,               0.004225,               0.004225,               0.004225
                    177,                0.56464,                 1.3272,                0.44351,                0.89165,                0.42772,                0.22315,                0.22983,                 0.1525,                0.40657,                0.17839,                0.17722,                0.09264,                 1.2566,                 2.7303,                 1.1506,                 1.1389,               0.004192,               0.004192,               0.004192
                    178,                0.56422,                 1.3269,                0.44258,                0.89198,                0.42972,                0.22233,                0.22993,                0.15253,                0.40921,                0.17789,                0.17722,                0.09266,                 1.2566,                   2.73,                 1.1505,                 1.1388,               0.004159,               0.004159,               0.004159
                    179,                0.56408,                 1.3287,                0.44254,                0.89164,                0.42947,                0.22215,                0.23012,                 0.1526,                0.40752,                0.17843,                0.17765,                0.09298,                 1.2565,                 2.7299,                 1.1504,                 1.1386,               0.004126,               0.004126,               0.004126
                    180,                0.56451,                 1.3309,                0.44377,                 0.8926,                0.42831,                0.22304,                0.23033,                0.15257,                0.40933,                0.17726,                 0.1773,                0.09289,                 1.2565,                 2.7296,                   1.15,                 1.1385,               0.004093,               0.004093,               0.004093
                    181,                0.56305,                 1.3264,                0.44243,                0.89113,                0.42882,                0.22285,                0.23035,                0.15267,                0.41007,                0.17693,                0.17733,                0.09292,                 1.2564,                 2.7294,                 1.1499,                 1.1382,                0.00406,                0.00406,                0.00406
                    182,                0.56353,                 1.3301,                0.44386,                0.89242,                 0.4378,                0.22345,                0.23068,                0.15292,                0.41285,                 0.1772,                0.17785,                0.09332,                 1.2564,                 2.7291,                 1.1496,                 1.1382,               0.004027,               0.004027,               0.004027
                    183,                0.56334,                 1.3283,                0.44292,                0.89179,                0.43802,                0.22392,                0.23078,                0.15307,                  0.413,                0.17709,                0.17765,                0.09333,                 1.2563,                  2.729,                 1.1493,                  1.138,               0.003994,               0.003994,               0.003994
                    184,                0.56201,                 1.3226,                0.44125,                0.89108,                0.43769,                0.22368,                0.23077,                0.15298,                0.41209,                0.17723,                0.17741,                0.09323,                 1.2564,                 2.7289,                 1.1493,                  1.138,               0.003961,               0.003961,               0.003961
                    185,                0.56363,                 1.3275,                 0.4428,                0.89205,                0.43655,                0.22392,                0.23075,                0.15318,                0.41125,                0.17725,                0.17763,                0.09336,                 1.2563,                 2.7287,                 1.1492,                 1.1378,               0.003928,               0.003928,               0.003928
                    186,                0.56307,                 1.3279,                0.44239,                0.89226,                0.43688,                0.22358,                0.23067,                0.15316,                 0.4115,                0.17748,                 0.1777,                0.09339,                 1.2562,                 2.7287,                 1.1491,                 1.1376,               0.003895,               0.003895,               0.003895
                    187,                0.56034,                 1.3212,                0.44025,                0.89117,                0.43755,                0.22364,                0.23087,                0.15318,                0.41018,                0.17821,                0.17788,                0.09349,                 1.2562,                 2.7285,                 1.1489,                 1.1375,               0.003862,               0.003862,               0.003862
                    188,                0.55962,                 1.3216,                0.43981,                0.89056,                0.43903,                0.22332,                 0.2308,                 0.1532,                0.41158,                0.17751,                0.17764,                0.09336,                 1.2561,                 2.7285,                 1.1488,                 1.1373,               0.003829,               0.003829,               0.003829
                    189,                0.56044,                 1.3211,                0.44059,                0.89085,                0.43879,                0.22324,                0.23083,                0.15322,                0.41099,                0.17728,                 0.1775,                0.09329,                 1.2558,                 2.7285,                 1.1485,                 1.1371,               0.003796,               0.003796,               0.003796
