                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                  0.591,                 1.3292,                0.44212,                0.90126,                0.53845,                0.26873,                0.29215,                0.19201,                0.52024,                0.21986,                0.22996,                0.12255,                 1.2346,                 2.6454,                 1.0334,                 1.1429,               0.008515,               0.008515,               0.008515
                     47,                0.58951,                 1.3245,                0.44065,                0.90125,                0.52241,                0.26951,                0.29305,                0.19261,                0.50098,                0.21945,                0.23021,                0.12267,                  1.234,                 2.6437,                  1.032,                 1.1427,               0.008482,               0.008482,               0.008482
                     48,                0.58865,                 1.3218,                0.44007,                0.90141,                0.50439,                 0.2725,                0.29486,                0.19357,                0.49913,                0.22135,                0.23205,                0.12366,                 1.2339,                 2.6421,                 1.0304,                 1.1429,               0.008449,               0.008449,               0.008449
                     49,                0.58561,                 1.3181,                0.43811,                0.89967,                0.50291,                0.27268,                0.29454,                0.19319,                0.49813,                0.22249,                0.23176,                0.12364,                 1.2333,                 2.6416,                 1.0296,                 1.1425,               0.008416,               0.008416,               0.008416
                     50,                0.58618,                 1.3206,                0.43845,                0.90068,                0.51457,                0.27016,                0.29477,                0.19324,                0.48404,                0.22256,                0.23225,                0.12395,                 1.2329,                 2.6407,                 1.0289,                 1.1423,               0.008383,               0.008383,               0.008383
                     51,                0.58583,                 1.3195,                0.43807,                0.90029,                0.50428,                0.27211,                0.29511,                0.19383,                0.48372,                0.22306,                0.23248,                0.12402,                 1.2325,                 2.6395,                 1.0282,                 1.1418,                0.00835,                0.00835,                0.00835
                     52,                0.58193,                 1.3085,                0.43457,                0.89892,                0.49981,                0.27283,                0.29596,                0.19444,                0.48771,                0.22224,                0.23322,                0.12457,                 1.2323,                 2.6377,                 1.0273,                 1.1419,               0.008317,               0.008317,               0.008317
                     53,                0.58066,                 1.3099,                0.43473,                0.89899,                0.49876,                0.27195,                0.29593,                0.19447,                0.46614,                0.22356,                0.23372,                0.12488,                 1.2315,                 2.6362,                 1.0268,                 1.1415,               0.008284,               0.008284,               0.008284
                     54,                0.58061,                 1.3092,                0.43457,                 0.8984,                0.50517,                0.27285,                0.29619,                0.19452,                0.47318,                0.22317,                0.23357,                0.12498,                 1.2305,                 2.6355,                 1.0259,                 1.1409,               0.008251,               0.008251,               0.008251
                     55,                0.57982,                  1.303,                0.43303,                0.89867,                0.50438,                0.27373,                0.29708,                0.19515,                0.47523,                0.22382,                0.23379,                0.12537,                 1.2302,                 2.6338,                  1.025,                 1.1411,               0.008218,               0.008218,               0.008218
                     56,                0.57955,                 1.3038,                0.43293,                0.89808,                0.51012,                0.27478,                0.29766,                0.19529,                0.47758,                0.22349,                0.23378,                0.12507,                 1.2301,                 2.6327,                 1.0242,                 1.1409,               0.008185,               0.008185,               0.008185
                     57,                0.57779,                 1.2998,                0.43091,                0.89801,                 0.5078,                0.27606,                0.29733,                0.19502,                0.47659,                0.22381,                0.23351,                0.12461,                 1.2295,                 2.6319,                 1.0234,                 1.1405,               0.008152,               0.008152,               0.008152
                     58,                0.57705,                 1.2987,                0.43162,                0.89811,                0.50672,                0.27685,                0.29754,                0.19506,                0.47526,                0.22444,                0.23351,                  0.125,                 1.2292,                  2.631,                 1.0227,                 1.1403,               0.008119,               0.008119,               0.008119
                     59,                 0.5721,                 1.2882,                0.42784,                0.89623,                0.50008,                0.27643,                 0.2976,                0.19518,                0.47266,                0.22564,                0.23421,                0.12532,                 1.2288,                 2.6296,                 1.0219,                 1.1402,               0.008086,               0.008086,               0.008086
                     60,                0.57428,                  1.292,                0.42919,                  0.897,                0.51116,                0.27774,                0.29808,                0.19547,                0.49589,                0.22558,                0.23407,                0.12519,                 1.2282,                 2.6286,                 1.0212,                 1.1399,               0.008053,               0.008053,               0.008053
