                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     74,                0.56328,                 1.2713,                0.40545,                0.89338,                0.47321,                0.28504,                 0.3041,                0.20603,                0.43327,                0.23901,                 0.2451,                0.14042,                 1.2236,                   2.64,                 0.9599,                 1.1345,               0.007591,               0.007591,               0.007591
                     75,                0.56196,                 1.2689,                0.40386,                0.89227,                0.47307,                0.28499,                0.30405,                0.20597,                0.43223,                0.23871,                0.24523,                0.14054,                 1.2235,                 2.6396,                0.95969,                 1.1342,               0.007558,               0.007558,               0.007558
                     76,                0.56238,                   1.27,                0.40332,                0.89251,                0.47168,                0.28555,                0.30398,                0.20611,                 0.4361,                0.23745,                0.24535,                0.14074,                 1.2233,                 2.6391,                0.95952,                 1.1341,               0.007525,               0.007525,               0.007525
                     77,                 0.5595,                 1.2649,                0.40245,                0.89184,                0.47001,                0.28597,                0.30422,                0.20623,                0.43639,                0.23725,                0.24542,                0.14081,                  1.223,                 2.6384,                0.95926,                 1.1339,               0.007492,               0.007492,               0.007492
                     78,                0.55963,                 1.2682,                0.40227,                0.89229,                 0.4696,                0.28597,                0.30443,                0.20632,                0.43433,                0.23687,                0.24539,                0.14085,                  1.223,                 2.6382,                0.95895,                 1.1339,               0.007459,               0.007459,               0.007459
                     79,                 0.5603,                 1.2659,                0.40287,                0.89261,                0.46492,                0.28564,                0.30375,                0.20638,                0.43746,                0.23714,                0.24586,                0.14074,                 1.2228,                 2.6379,                0.95865,                 1.1337,               0.007426,               0.007426,               0.007426
                     80,                0.55796,                 1.2596,                0.40107,                0.89167,                0.46513,                0.28558,                0.30394,                0.20643,                0.43463,                0.23688,                0.24569,                0.14082,                 1.2225,                 2.6375,                0.95828,                 1.1335,               0.007393,               0.007393,               0.007393
                     81,                0.55909,                 1.2649,                  0.401,                0.89202,                0.46227,                0.28675,                0.30414,                0.20666,                0.43539,                0.23718,                0.24578,                0.14095,                 1.2223,                 2.6371,                0.95799,                 1.1333,                0.00736,                0.00736,                0.00736
                     82,                0.55651,                 1.2567,                0.39979,                0.89064,                0.46325,                0.28626,                0.30434,                0.20666,                0.43646,                0.23744,                0.24575,                0.14099,                 1.2221,                 2.6366,                 0.9578,                 1.1332,               0.007327,               0.007327,               0.007327
                     83,                 0.5567,                 1.2583,                0.39993,                0.89103,                0.46447,                0.28662,                0.30455,                0.20666,                0.44008,                 0.2385,                0.24613,                0.14104,                 1.2217,                 2.6363,                0.95748,                  1.133,               0.007294,               0.007294,               0.007294
                     84,                0.55747,                 1.2603,                0.40099,                0.89122,                0.46439,                0.28672,                0.30473,                0.20676,                0.44008,                0.23844,                0.24601,                0.14104,                 1.2216,                 2.6358,                0.95718,                 1.1327,               0.007261,               0.007261,               0.007261
                     85,                0.55558,                 1.2544,                0.39913,                0.89106,                0.46505,                0.28608,                0.30488,                0.20687,                0.43875,                0.23812,                0.24589,                0.14111,                 1.2213,                 2.6357,                0.95676,                 1.1327,               0.007228,               0.007228,               0.007228
                     86,                0.55655,                 1.2567,                0.39907,                0.89083,                 0.4656,                0.28558,                0.30476,                0.20683,                0.43776,                0.23822,                 0.2463,                0.14133,                 1.2211,                 2.6356,                0.95662,                 1.1326,               0.007195,               0.007195,               0.007195
                     87,                0.55688,                 1.2584,                0.40039,                 0.8913,                0.46579,                0.28543,                 0.3049,                0.20698,                0.43495,                0.23885,                 0.2463,                0.14143,                 1.2209,                 2.6351,                0.95634,                 1.1324,               0.007162,               0.007162,               0.007162
                     88,                0.55653,                 1.2588,                0.39954,                0.89132,                0.46668,                0.28669,                0.30516,                0.20708,                0.44215,                0.23827,                0.24662,                0.14129,                 1.2208,                 2.6347,                0.95622,                 1.1323,               0.007129,               0.007129,               0.007129
                     89,                0.55432,                 1.2501,                0.39734,                0.88999,                 0.4678,                0.28644,                0.30536,                0.20717,                0.44266,                0.23761,                0.24645,                0.14127,                 1.2206,                 2.6343,                0.95593,                 1.1322,               0.007096,               0.007096,               0.007096
                     90,                0.55224,                 1.2446,                0.39621,                0.88913,                0.46629,                0.28692,                0.30565,                 0.2072,                0.44249,                0.23739,                0.24641,                0.14113,                 1.2203,                  2.634,                0.95576,                 1.1321,               0.007063,               0.007063,               0.007063
                     91,                0.55255,                 1.2478,                0.39724,                0.89009,                0.46587,                0.28684,                0.30573,                0.20731,                0.44364,                0.23725,                0.24658,                0.14122,                 1.2201,                 2.6335,                0.95551,                 1.1319,                0.00703,                0.00703,                0.00703
                     92,                0.55151,                  1.244,                0.39564,                0.88929,                0.46639,                0.28679,                0.30553,                0.20736,                0.44616,                 0.2371,                0.24676,                0.14142,                 1.2201,                 2.6332,                0.95534,                  1.132,               0.006997,               0.006997,               0.006997
                     93,                0.54878,                 1.2361,                 0.3939,                0.88796,                0.46266,                 0.2874,                0.30587,                0.20731,                0.44779,                 0.2371,                0.24702,                0.14145,                 1.2199,                 2.6327,                 0.9551,                 1.1318,               0.006964,               0.006964,               0.006964
                     94,                0.55032,                 1.2414,                0.39359,                 0.8885,                0.46509,                 0.2871,                0.30627,                 0.2074,                0.44715,                0.23775,                0.24697,                0.14151,                 1.2196,                 2.6321,                0.95485,                 1.1317,               0.006931,               0.006931,               0.006931
                     95,                0.55153,                 1.2418,                0.39522,                 0.8889,                0.46697,                0.28725,                0.30649,                0.20751,                0.44316,                0.23749,                0.24656,                 0.1415,                 1.2195,                 2.6315,                0.95443,                 1.1316,               0.006898,               0.006898,               0.006898
                     96,                0.54927,                 1.2361,                0.39359,                0.88839,                0.46817,                0.28685,                0.30663,                0.20753,                0.44524,                0.23751,                0.24691,                0.14159,                 1.2193,                 2.6313,                0.95425,                 1.1315,               0.006865,               0.006865,               0.006865
