                  epoch,         train/box_loss,         train/seg_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),   metrics/precision(M),      metrics/recall(M),       metrics/mAP50(M),    metrics/mAP50-95(M),           val/box_loss,           val/seg_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     81,                 1.3526,                 2.3333,                 1.1662,                 1.3627,                0.63502,                0.50523,                0.54075,                0.30148,                0.63628,                0.48899,                0.52339,                0.24566,                 1.4427,                 2.5055,                 1.4324,                 1.4075,                0.00736,                0.00736,                0.00736
                     82,                 1.3519,                  2.332,                   1.17,                 1.3623,                0.63793,                0.50649,                0.54033,                0.30129,                0.63848,                0.49084,                0.52359,                0.24716,                 1.4413,                 2.5016,                 1.4312,                 1.4056,               0.007327,               0.007327,               0.007327
                     83,                 1.3517,                 2.3278,                 1.1678,                 1.3637,                0.63111,                0.50355,                0.54192,                0.30224,                 0.6258,                0.49235,                0.52588,                 0.2478,                 1.4418,                 2.5017,                 1.4302,                 1.4055,               0.007294,               0.007294,               0.007294
                     84,                 1.3502,                 2.3295,                 1.1652,                 1.3628,                0.62044,                0.50842,                0.54072,                0.30129,                0.61432,                0.50232,                0.52482,                0.24658,                 1.4428,                 2.5028,                 1.4305,                 1.4055,               0.007261,               0.007261,               0.007261
                     85,                 1.3482,                 2.3249,                 1.1625,                 1.3573,                 0.6249,                0.50808,                0.54169,                0.30171,                0.62242,                 0.4968,                0.52581,                0.24764,                 1.4428,                 2.5032,                 1.4295,                  1.405,               0.007228,               0.007228,               0.007228
                     86,                 1.3465,                 2.3203,                 1.1594,                 1.3594,                0.63069,                0.49742,                0.54059,                0.30196,                0.62525,                0.49332,                0.52435,                0.24675,                 1.4432,                 2.5021,                 1.4298,                 1.4053,               0.007195,               0.007195,               0.007195
                     87,                 1.3487,                 2.3184,                 1.1654,                 1.3621,                0.64358,                 0.4927,                0.54043,                0.30139,                0.63483,                0.48486,                0.52297,                0.24552,                 1.4429,                 2.5042,                 1.4321,                 1.4048,               0.007162,               0.007162,               0.007162
                     88,                  1.348,                 2.3205,                 1.1589,                 1.3582,                0.64379,                0.49324,                0.54072,                0.30019,                0.63891,                0.48125,                0.51992,                0.24558,                 1.4425,                 2.5016,                  1.432,                 1.4037,               0.007129,               0.007129,               0.007129
                     89,                 1.3443,                 2.3192,                 1.1598,                 1.3589,                0.63998,                 0.4977,                0.54103,                0.30037,                0.63006,                0.48879,                0.51992,                0.24586,                 1.4425,                 2.4993,                 1.4301,                 1.4036,               0.007096,               0.007096,               0.007096
                     90,                 1.3446,                  2.314,                 1.1549,                 1.3596,                0.63257,                0.49653,                0.53965,                0.30004,                0.62989,                0.48683,                0.51985,                 0.2453,                 1.4418,                 2.4994,                 1.4282,                 1.4032,               0.007063,               0.007063,               0.007063
